ISOTime,UnixTime,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Group,Country,Pilot,TAS,CAS,M,ASL,AGL,GS,VS,AOA,AOS,RRT,TRT,TRD,G,LatG,LonG,Ek,Ep,Em,FFW,FFV,RelativeTime,Elev,GroundDistance,AirDistance
2018-07-19T09:00:43Z,1531990843,1FF08,40.7501697,43.7918384,5567.29,-5.3,-18.3,336.9,524092.78,-120082.14,331.4,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,364.406957920566,292.269714355469,1.14464671750301,5567.294921875,3036.56616210938,349.78485854254,-102.19091796875,0.0398785070641605,NaN,3.44613096459491,6.19220852039854,3156.31246620121,3.58570051193237,3.58570051193237,3.58570051193237,6639.62154904604,5459.65127456055,12099.2728236066,,,34.3499999046326,2530.72875976562,23661.211957977,23871.6608009555
2018-07-19T09:00:44Z,1531990844,1FF08,40.7487839,43.7945111,5447.1,-9,-23.2,342.3,523953.28,-119795.7,336.9,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,340.525836677159,273.208099365234,1.06798174226375,5447.1005859375,2943.34448242188,318.608171667367,-120.1943359375,0.111689065709274,NaN,3.64611890349289,6.93375447462401,2716.99281053036,3.62930393218994,3.62930393218994,3.62930393218994,5797.89227223396,5341.7808961084,11139.6731683424,,,35.3499999046326,2503.75610351562,23978.8877607797,24211.571001317
2018-07-19T09:00:45Z,1531990845,1FF08,40.7478757,43.7969815,5310.38,-12.4,-28,348.1,523854.34,-119528.1,342.7,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,316.365390880347,253.780242919922,0.990471392493085,5310.3818359375,2812.82446289062,285.298166740189,-136.71875,0.167528292282124,NaN,3.32307827650796,6.99666051687983,2875.21295219477,2.97469520568848,2.97469520568848,2.97469520568848,5004.35302734375,5207.70560313965,10212.0586304834,,,36.3499999046326,2497.55737304688,24263.4142199546,24527.4569314157
2018-07-19T09:00:46Z,1531990846,1FF08,40.7473566,43.7992567,5164.36,-13.1,-29.2,351.7,523788.78,-119279.26,346.3,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,295.87654357406,237.644775390625,0.924600024954718,5164.36376953125,2675.07543945312,257.335682174689,-146.01806640625,0.298379574530331,NaN,1.80001780858141,2.2707418530174,5000,2.48502922058105,2.48502922058105,2.48502922058105,4377.14645186663,5064.51079604736,9441.65724791399,,,37.3499999046326,2489.28833007812,24520.0981943432,24822.9500578973
2018-07-19T09:00:47Z,1531990847,1FF08,40.7468365,43.8014614,5040.75,-7.8,-23.3,349.1,523723.84,-119038.25,343.7,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,278.535471008649,224.028503417969,0.869042152460821,5040.75,2541.70336914062,249.602973925162,-123.61376953125,0.163049269586947,NaN,4.81540630826405,4.91788646657092,2629.68388847888,3.81540179252625,3.81540179252625,3.81540179252625,3879.10043050051,4943.28709875,8822.38752925051,,,38.3499999046326,2499.04663085938,24769.0522519847,25101.082566623
2018-07-19T09:00:48Z,1531990848,1FF08,40.7462027,43.8036342,4947.43,-4.1,-17.8,347.3,523650.09,-118801.65,341.8,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,264.815793868866,213.229385375977,0.825258506967433,4947.43310546875,2481.255859375,247.829299876833,-93.31689453125,0.109284774078635,NaN,3.30770266691262,5.77684379951573,2730.21012499137,3.49341177940369,3.49341177940369,3.49341177940369,3506.37023411989,4851.77448637451,8358.14472049441,,,39.3499999046326,2466.17724609375,25016.2263578934,25365.466367031
2018-07-19T09:00:49Z,1531990849,1FF08,40.7455025,43.8057624,4880.85,-1.7,-12.6,346.2,523571.5,-118570.49,340.8,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,253.067118010212,203.863555908203,0.787980946899412,4880.85400390625,2448.44970703125,244.151980235928,-66.5791015625,0.137823949267931,NaN,2.12308319500207,5.09526605242933,3171.19736647791,2.99228382110596,2.99228382110596,2.99228382110596,3202.14831089973,4786.48269174072,7988.63100264046,,,40.3499999046326,2432.404296875,25259.7272442111,25618.0863577223
2018-07-19T09:00:50Z,1531990850,1FF08,40.7448082,43.8078256,4836.12,-0.8,-9.5,346.8,523494.03,-118346.53,341.4,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,241.166703489839,194.18147277832,0.750501682580095,4836.1162109375,2421.57177734375,236.980819376677,-44.73779296875,0.117113632495621,NaN,0.353824929904405,2.91354589684611,5000,1.60859954357147,1.60859954357147,1.60859954357147,2908.06894360781,4742.60990399902,7650.67884760683,,,41.3499999046326,2414.54443359375,25496.0741172284,25858.8070430106
2018-07-19T09:00:51Z,1531990851,1FF08,40.7441826,43.8098381,4798.13,-0.9,-9.4,348,523422.69,-118127.66,342.5,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,233.315072463656,187.888153076172,0.725719386149693,4798.12744140625,2366.81665039062,230.201599534457,-37.98876953125,0.0585665465100717,NaN,0,1.25155735348908,5000,1.10984134674072,1.10984134674072,1.10984134674072,2721.79615193605,4705.35564732666,7427.15179926271,,,42.3499999046326,2431.31079101562,25725.6769851694,26091.7024786802
2018-07-19T09:00:52Z,1531990852,1FF08,40.74362,43.8118239,4761.13,-1,-9.2,348.9,523356.66,-117911.32,343.5,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,229.202487494521,184.749084472656,0.712594514103551,4761.126953125,2332.28588867188,226.196251384998,-37.00048828125,0.0387158736554835,NaN,0,1.02949765828821,5000,1.17009496688843,1.17009496688843,1.17009496688843,2626.6890136838,4669.07056348633,7295.75957717012,,,43.3499999046326,2428.84106445312,25951.3015077238,26320.5076055347
2018-07-19T09:00:53Z,1531990853,1FF08,40.7431176,43.8137632,4726.27,-1,-8.8,349.9,523295.94,-117699.65,344.4,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,222.950499647273,179.784622192383,0.692852398152449,4726.267578125,2296.17749023438,220.2084223357,-34.859375,0.00869108113036345,NaN,0.0307672274465571,0.947274453677426,5000,1.2153913974762,1.2153913974762,1.2153913974762,2485.34626464844,4634.88519450195,7120.23145915039,,,44.3499999046326,2430.09008789062,26170.9288655289,26543.0455341646
2018-07-19T09:00:54Z,1531990854,1FF08,40.7426603,43.81568,4693.72,-0.8,-8.2,350.6,523239.09,-117490.14,345.2,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,219.509344560274,177.169143676758,0.681878819917518,4693.7158203125,2259.9833984375,217.082324044584,-32.5517578125,0.0471721199452882,NaN,0.16922060472971,0.889911376737338,5000,1.24296736717224,1.24296736717224,1.24296736717224,2409.21761746407,4602.96282492676,7012.18044239082,,,45.3499999046326,2433.732421875,26387.4466117266,26762.1546730066
2018-07-19T09:00:55Z,1531990855,1FF08,40.7422436,43.8175432,4664.39,-0.7,-7.6,351.1,523186.09,-117286.3,345.7,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,212.652866179083,171.650787353516,0.66033621936567,4664.390625,2258.6484375,210.621163262533,-29.3251953125,0.0253768082521099,NaN,0.199987938897973,0.804927121515425,5000,1.23920428752899,1.23920428752899,1.23920428752899,2261.06207470894,4574.20463226563,6835.26670697456,,,46.3499999046326,2405.7421875,26597.5346479671,26974.4321619327
2018-07-19T09:00:56Z,1531990856,1FF08,40.7418541,43.8193658,4638.07,-0.5,-7,351.4,523135.69,-117086.75,346,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,207.490664127896,167.535064697266,0.644093134718291,4638.07275390625,2281.93408203125,205.814832704857,-26.31787109375,0.0375383048396342,NaN,0.199987938897973,0.693739966120668,5000,1.22397911548615,1.22397911548615,1.22397911548615,2152.61878501177,4548.39561720947,6701.01440222124,,,47.3499999046326,2356.138671875,26802.8207661536,27181.5468823648
2018-07-19T09:00:57Z,1531990857,1FF08,40.7414844,43.821148,4614.58,-0.3,-6.3,351.6,523087.31,-116891.53,346.2,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,202.49062367678,163.534469604492,0.628386385105461,4614.5791015625,2298.14208984375,201.123099062645,-23.49365234375,0.0564330598934998,NaN,0.184604271813842,0.64483901331455,5000,1.2200835943222,1.2200835943222,1.2200835943222,2050.12263385057,4525.35621463379,6575.47884848436,,,48.3499999046326,2316.43701171875,27003.4252540844,27383.6669260265
2018-07-19T09:00:58Z,1531990858,1FF08,40.7411325,43.8228776,4593.97,-0.2,-5.7,351.7,523040.91,-116702.04,346.3,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,196.177305641495,158.414596557617,0.60863674433245,4593.970703125,2310.31958007812,195.091848016768,-20.6083984375,0.0277147336253339,NaN,0.200042580411333,0.663239756381976,5000,1.21020984649658,1.21020984649658,1.21020984649658,1924.27676243782,4505.14627958008,6429.4230420179,,,49.3499999046326,2283.65112304688,27198.0303923709,27579.4999233364
2018-07-19T09:00:59Z,1531990859,1FF08,40.7407937,43.8245704,4575.9,-0.1,-5.1,351.9,522995.97,-116516.54,346.4,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,191.71915838296,154.830612182617,0.594670446213685,4575.8984375,2324.3916015625,190.865473321526,-18.072265625,0.0469657408519534,NaN,0,0.637207237412413,5000,1.19711410999298,1.19711410999298,1.19711410999298,1837.81178455353,4487.42344121094,6325.23522576447,,,50.3499999046326,2251.5068359375,27388.4272011635,27770.8887642388
2018-07-19T09:01:00Z,1531990860,1FF08,40.7404709,43.8262104,4560.33,0,-4.5,352,522952.84,-116336.77,346.6,Weapon+Missile,Blue,Enemies,AIM-120B,,us,,185.520401493393,149.779144287109,0.575330831381234,4560.330078125,2354.66235351562,184.866020557161,-15.568359375,0.0464803978308261,NaN,0,0.600853822359284,5000,1.18305373191833,1.18305373191833,1.18305373191833,1720.89096851349,4472.15609606445,6193.04706457794,,,51.3499999046326,2205.66772460938,27572.8229312997,27956.0721373894
