ISOTime,UnixTime,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Group,Country,Pilot,TAS,CAS,M,ASL,AGL,GS,VS,AOA,AOS,RRT,TRT,TRD,G,LatG,LonG,Ek,Ep,Em,FFW,FFV,RelativeTime,Elev,GroundDistance,AirDistance
2018-07-19T08:06:33Z,1531987593,102,40.5983817,44.6549327,9000,0,6.8,236.5,502954.97,-25334.97,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,136.203467600257,85.4930038452148,0.448094236462742,9000,8673.3889465332,136.203467600257,0,6.79999966650069,-0.0382655354941302,0,0,5000,1.00005028531117,0.0019615732290058,0.0589883200567777,927.569229316711,8825.985,9753.55422931671,,,393,326.611053466797,54318.2150624931,54395.1637937082
2018-07-19T08:06:34Z,1531987594,102,40.5969633,44.6542602,9000,0,6.8,236.5,502849.5,-25420.22,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.616686869449,85.1127090454102,0.446163793220915,9000,8675.23498535156,135.616686869449,0,6.79999966650069,-0.0565482743726954,0,0,5000,0.993510781286479,-0.000633882835701507,0.113830263004952,919.594287872314,8825.985,9745.57928787231,,,394,324.765014648438,54453.1974186333,54530.3366194484
2018-07-19T08:06:35Z,1531987595,102,40.5955453,44.6535879,9000,0,6.8,236.5,502744.06,-25505.44,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.571511193795,85.0830993652344,0.446015170280211,9000,8666.40393066406,135.571511193795,0,6.79999966650069,-0.0442655436744722,0,0,5000,0.986541832309586,0.00126558889920367,0.172273640477672,918.981732368469,8825.985,9744.96673236847,,,395,333.596069335938,54588.1385750372,54665.4681873176
2018-07-19T08:06:36Z,1531987596,102,40.5941217,44.6529129,9000,0,6.8,236.5,502638.22,-25591.01,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,136.103545334583,85.4283981323242,0.447765503339189,9000,8656.85778808594,136.103545334583,0,6.79999966650069,-0.0546091768531994,0,0,5000,1.00130393952052,-0.00101116505604333,0.0484748572060215,926.208752632141,8825.985,9752.19375263214,,,396,343.142211914062,54723.6174247108,54801.1382071779
2018-07-19T08:06:37Z,1531987597,102,40.5927054,44.6522414,9000,0,6.8,236.5,502532.91,-25676.13,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.412908415459,84.9804153442383,0.445493384806524,9000,8647.32232666016,135.412908415459,0,6.79999966650069,-0.0479357521979025,0,0,5000,0.990078136361229,-0.000226638254409048,0.142617295850419,916.832788276672,8825.985,9742.81778827667,,,397,352.677673339844,54858.403181226,54936.1141558783
2018-07-19T08:06:38Z,1531987598,102,40.5912867,44.6515686,9000,0,6.8,236.4,502427.41,-25761.4,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.652040336723,85.1354141235352,0.44628010219016,9000,8643.37390136719,135.652040336723,0,6.79999966650069,-0.0388603480760485,0,0,5000,0.993584823519617,-0.00140887038735883,0.113209326017961,920.073802375794,8825.985,9746.05880237579,,,398,356.626098632812,54993.4234236724,55071.3249213845
2018-07-19T08:06:39Z,1531987599,102,40.5898689,44.6508963,9000,0,6.8,236.4,502321.94,-25846.63,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.600726776088,85.1021575927734,0.44611128629158,9000,8645.30111694336,135.600726776088,0,6.79999966650069,-0.0485803401806787,0,0,5000,0.988972566618154,0.00119612492732543,0.151888884727194,919.377855110169,8825.985,9745.36285511017,,,399,354.698883056641,55128.363950679,55206.4558589683
2018-07-19T08:06:40Z,1531987600,102,40.5884472,44.6502221,9000,0,6.8,236.4,502216.22,-25932.07,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.931436870891,85.3168258666992,0.447199285665107,9000,8648.31225585938,135.931436870891,0,6.79999966650069,-0.0472785245047816,0,0,5000,0.999578946896086,0.00182046851304998,0.0629410838094753,923.867776489258,8825.985,9749.85277648926,,,400,351.687744140625,55263.6750650346,55341.9579068254
2018-07-19T08:06:41Z,1531987601,102,40.5870313,44.6495505,9000,0,6.8,236.4,502110.94,-26017.19,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.383694454959,84.9617309570312,0.445397274130674,9000,8646.14404296875,135.383694454959,0,6.79999966650069,-0.0530921301349827,0,0,5000,0.98917988487094,-0.000973840217315078,0.15015026116362,916.437236213684,8825.985,9742.42223621368,,,401,353.85595703125,55398.4449503599,55476.9179619395
2018-07-19T08:06:42Z,1531987602,102,40.5856122,44.6488775,9000,0,6.8,236.4,502005.41,-26102.49,231.1,Air+FixedWing,Red,Allies,E-2C,Red AWACS,xu,,135.697216021682,85.1645889282227,0.446428725161479,9000,8637.95867919922,135.697216021682,0,6.79999966650069,-0.0498683333017033,0,0,5000,0.992007915361455,-0.000127211921580171,0.126433678647434,920.686721801758,8825.985,9746.67172180176,,,402,362.041320800781,55533.5145202939,55612.1781245387
