ISOTime,UnixTime,Id,Longitude,Latitude,Altitude,Roll,Pitch,Yaw,U,V,Heading,Type,Color,Coalition,Name,Group,Country,Pilot,TAS,CAS,M,ASL,AGL,GS,VS,AOA,AOS,RRT,TRT,TRD,G,LatG,LonG,Ek,Ep,Em,FFW,FFV,RelativeTime,Elev,GroundDistance,AirDistance
2018-07-19T08:57:48Z,1531990668,3015B02,40.7067409,43.1964237,1738.11,0,0,5.3,526759.5,-186565.83,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,207.823653671068,192.47721862793,0.622815314628465,1738.10607910156,1591.62847900391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1704.49979806213,NaN,,,0.200000047683716,146.477600097656,NaN,NaN
2018-07-19T08:57:49Z,1531990669,3015B02,40.7083334,43.1950907,1751.07,0,0,5.3,526902.69,-186701.95,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,197.991609680709,183.132522583008,0.59344035431058,1751.06762695312,1589.28295898438,197.566889384962,12.9615478515625,133.510194338571,NaN,0,2.94079359685567,4081.04748104646,0.66920804977417,0.66920804977417,0.66920804977417,1960.03387519792,1717.21073438599,3677.2446095839,,,1.20000004768372,161.78466796875,196.783639466417,197.263755719954
2018-07-19T08:57:50Z,1531990670,3015B02,40.709853,43.1938186,1754.27,0,0,5.3,527039.31,-186831.86,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,188.553161184093,174.260955810547,0.565171721373319,1754.27233886719,1597.19337463379,188.525925044972,3.2047119140625,133.540827791753,NaN,0,0.0197823405926261,3485.4968309687,0.758415222167969,0.758415222167969,0.758415222167969,1777.61472962573,1720.35348319519,3497.96821282092,,,2.20000004768372,157.078964233398,384.563194281701,385.122247986898
2018-07-19T08:57:51Z,1531990671,3015B02,40.7112896,43.192616,1747.66,0,0,5.3,527168.5,-186954.66,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,178.35988120092,164.776519775391,0.534576789657146,1747.65686035156,1594.75654602051,178.237152877888,-6.615478515625,133.439231183697,NaN,0,0.0197823405926261,2977.29085272781,0.688310861587524,0.688310861587524,0.688310861587524,1590.61236110032,1713.86591495667,3304.47827605698,,,3.20000004768372,152.900314331055,562.090736295359,562.821710688956
2018-07-19T08:57:52Z,1531990672,3015B02,40.7126512,43.1914761,1731.22,0,0,5.3,527290.94,-187071.06,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,169.739883700777,156.845443725586,0.508643086729115,1731.21691894531,1579.94676208496,168.941872977994,-16.43994140625,133.098474416693,NaN,0,0.0197823405926261,2553.9472744364,0.784018337726593,0.784018337726593,0.784018337726593,1440.58140593767,1697.7438398175,3138.32524575518,,,4.20000004768372,151.270156860352,730.356574311955,731.934422222974
2018-07-19T08:57:53Z,1531990673,3015B02,40.7139275,43.1904075,1705.1,0,0,5.3,527405.69,-187180.17,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,160.482126554104,148.387893676758,0.48075415789441,1705.09997558594,1554.34042358398,158.342723902586,-26.116943359375,132.480479013898,NaN,0,0.0197823405926261,2180.71743408947,0.688355267047882,0.688355267047882,0.688355267047882,1287.72564716637,1672.13186755798,2959.85751472435,,,5.20000004768372,150.759552001953,888.090753901994,891.858067936322
2018-07-19T08:57:54Z,1531990674,3015B02,40.7151285,43.189402,1669.1,0,0,5.3,527513.69,-187282.84,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,153.302579605114,141.930603027344,0.459052985347265,1669.09765625,1519.80743408203,149.015146599316,-36.0023193359375,131.527067861188,NaN,0,0.0197823405926261,1898.90361168529,0.707448482513428,0.707448482513428,0.707448482513428,1175.08404567912,1636.82565306641,2811.90969874553,,,6.20000004768372,149.290222167969,1036.51455860327,1044.62406080233
2018-07-19T08:57:55Z,1531990675,3015B02,40.7162519,43.1884613,1623.24,0,0,5.3,527614.75,-187378.89,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,146.771642064095,136.130722045898,0.43926093634886,1623.23608398438,1480.49365234375,139.422491383262,-45.861572265625,130.129919844806,NaN,0,0.0197823405926261,1668.57171458878,0.7265505194664,0.7265505194664,0.7265505194664,1077.09574570954,1591.85081430054,2668.94656001008,,,7.20000004768372,142.742431640625,1175.36792402011,1190.88921204512
2018-07-19T08:57:56Z,1531990676,3015B02,40.7172967,43.1875865,1567.55,0,0,5.3,527708.69,-187468.22,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,141.084652156468,131.163436889648,0.421966242702712,1567.54846191406,1430.29808044434,129.629347843247,-55.6876220703125,128.298665120061,NaN,0,0.0197823405926261,1487.7985787777,0.752192318439484,0.752192318439484,0.752192318439484,995.243953705579,1537.23991240295,2532.48386610853,,,8.20000004768372,137.250381469727,1304.49622456629,1331.54329780772
2018-07-19T08:57:57Z,1531990677,3015B02,40.7182595,43.1867804,1502.2,0,0,5.3,527795.25,-187550.53,0,Weapon+Missile,Violet,Neutral,AIM-7M,,,,136.156302806011,126.945449829102,0.406915905707647,1502.20227050781,1366.82598876953,119.450466983181,-65.34619140625,125.968188205769,NaN,0,0.0197823405926261,1361.89824925132,0.69502979516983,0.69502979516983,0.69502979516983,926.926939690113,1473.15718960754,2400.08412929766,,,9.20000004768372,135.376281738281,1423.48991468563,1467.32414587686
